"","Company code","Report date","Fiscal year","Earnings","Cash Flow","Leverage Ratio(Book-based)","Leverage Ration(Market-based)"
"14332",23999,20170630,2017,-2.767,-1.992,0.662367780983087,32.1703296703297
"14333",24005,20101231,2010,1.766,-1.762,0.771378116987136,8.93213471765004
"14334",24005,20111231,2011,13.743,-0.0940000000000047,0.524316815260211,7.05102609859469
"14335",24005,20121231,2012,-18.791,2.061,0.518513592705117,174.976157082749
"14336",24005,20131231,2013,38.647,3.126,0.196431924882629,43.4970297029703
"14337",24005,20141231,2014,63.269,-1.43299999999999,0.21016060325581,3.39680965725372
"14338",24005,20151231,2015,-127.11,-0.231999999999998,0.525370326125911,5.14277361593276
"14339",24005,20161231,2016,-96.378,-3.54,0.602556171434227,1803.74074074074
"14340",24021,20110331,2010,79.98,53.813,0.00550845830373087,0.0304110460339756
"14341",24021,20120331,2011,66.886,32.652,0.00413879392186668,0.0187836222355051
"14342",24021,20130331,2012,38.8,-49.468,0.324569725914672,3.20279446506919
"14343",24021,20140331,2013,35.148,12.994,0.28905914628267,3.14425798479907
"14344",24021,20150331,2014,16.897,-27.75,0.288061197630026,3.29943864410962
"14345",24021,20160331,2015,-55.579,-45.527,0.309295231395285,5.5953262568913
"14346",24021,20170331,2016,-26.268,26.012,0.254012039954501,3.80914736752902
"14347",24032,20101231,2010,53.8,-133.1,0.230192076830732,51.625
"14348",24032,20111231,2011,50.7,38.6,0.315508415276397,64.4135338345865
"14349",24032,20121231,2012,-56.1,-90.3,0.369061837796186,111.383720930233
"14350",24032,20131231,2013,-19.8,-31.8,0.377841474580994,93.0490196078431
"14351",24040,20101231,2010,-61.251,-35.203,0.280496732833524,0.326490178250481
"14352",24040,20111231,2011,-84.801,-4.575,0.451315132791909,0.646764845830341
"14353",24040,20121231,2012,-65.478,59.005,0.41566212070678,0.575752114449329
"14354",24040,20131231,2013,-60.644,35.491,0.2745326716685,0.333907140816376
"14355",24040,20141231,2014,-38.984,-16.975,0.478947153667731,0.577666227532216
"14356",24040,20151231,2015,-88.278,-14.201,0.503252257858708,0.62356569858611
"14357",24040,20161231,2016,-86.556,-44.112,0.645617868920191,0.911436254154109
"14358",24059,20100831,2010,NA,NA,NA,NA
"14359",24059,20110831,2011,NA,NA,NA,NA
"14360",24059,20120831,2012,NA,NA,NA,NA
"14361",24059,20130831,2013,NA,NA,NA,NA
"14362",24060,20100930,2010,NA,NA,NA,NA
"14363",24060,20110930,2011,NA,NA,NA,NA
"14364",24060,20120930,2012,NA,NA,NA,NA
"14365",24071,20151231,2015,-15.668,6.651,0.000342613366342105,0.000598987517873015
"14366",24071,20161231,2016,-8.281,-1.364,0,0
"14367",24073,20151231,2015,16.381,10.68,0.0904512512423088,NA
"14368",24073,20161231,2016,56.805,-15.763,1.46014971847808,NA
"14369",24074,20160131,2015,-24.719,28.756,0.181955250679066,0.339117937277446
"14370",24074,20170131,2016,-16.914,-32.992,0.151450065912087,0.341499039077514
"14371",24076,20160131,2015,35.839,8.307,0.211518789834184,NA
"14372",24076,20170131,2016,59.764,68.424,0.186650631389056,NA
"14373",24084,20151231,2015,-57.246,79.309,0.00299932860217483,NA
"14374",24084,20161231,2016,-57.588,-80.955,0,0
"14375",24096,20110131,2010,7.719,0.167999999999999,0,NA
"14376",24096,20120131,2011,7.51,-2.166,0.303335846211836,NA
"14377",24096,20130131,2012,6.833,-4.997,0.49087721383573,NA
"14378",24096,20140131,2013,6.074,1.21,0.593871855999704,NA
"14379",24096,20150131,2014,9.82,3.947,0.428639618138425,NA
"14380",24096,20160131,2015,8.433,-1.047,0.33344673130351,NA
"14381",24096,20170131,2016,-7.927,1.811,0.2580233230532,NA
"14382",24099,20101231,2010,20.261,2.669,0.280082569005641,Inf
"14383",24099,20111231,2011,14.066,-0.550000000000002,0.306279314185321,NA
"14384",24099,20121231,2012,20.947,-1.675,0.275139981135159,Inf
"14385",24099,20131231,2013,9.281,2.905,0.207448498688896,NA
"14386",24099,20141231,2014,1.544,0.169999999999989,0.326659579214147,NA
"14387",24099,20151231,2015,12.278,2.338,0.25250656720608,NA
"14388",24099,20161231,2016,15.72,1.136,0.23926733257639,NA
"14389",24113,20101231,2010,111.866,-17.101,0,0
"14390",24113,20111231,2011,135.952,-6.65899999999999,0.0016285059601566,0.0573475473897097
"14391",24113,20121231,2012,173.448,74.501,0.0052382856147041,0.066830985915493
"14392",24113,20131231,2013,196.169,-171.896,0.00520636619689684,NA
"14393",24113,20141231,2014,179.293,71.248,0.0759564656604132,1.14441700246978
"14394",24113,20151231,2015,149.342,45.393,0.278817177042509,205672
"14395",24113,20161231,2016,145.574,-136.357,0.331472306242034,Inf
"14396",24116,20151231,2015,21.395,-20.325,0.335061941803515,Inf
"14397",24116,20161231,2016,33.597,-2.33799999999999,0.325448399665873,Inf
"14398",24135,20151231,2015,11.768,85.786,0.0296335611136911,0.054552264326076
"14399",24135,20161231,2016,10.154,12.276,0.025646423855002,0.0495547469009793
"14400",24142,20150630,2015,1.407,-8.657,0,NA
"14401",24142,20160630,2016,-6.756,-1.427,0,NA
"14402",24142,20170630,2017,-28.427,-0.00500000000000006,0,NA
"14403",24157,20101231,2010,57.658,39.598,0.00540523177376871,3.702
"14404",24157,20111231,2011,77.782,5.678,0,NA
"14405",24157,20121231,2012,80.359,-21.587,0.224669681617989,NA
"14406",24157,20131231,2013,83.846,20.636,0.288861607379969,NA
"14407",24157,20141231,2014,85.166,3.215,0.311190401231329,NA
"14408",24157,20151231,2015,60.71,30.2,0.340809568030477,NA
"14409",24157,20161231,2016,60.127,12.174,0.21282135070667,36.0534628445076
"14410",24157,20171231,2017,143.892,NA,0.195000058173808,NA
"14411",24171,20110131,2010,17.794,-42.647,0.126869820456909,0.338322877992575
"14412",24171,20120131,2011,174.788,-20.123,0,0
"14413",24171,20130131,2012,146.439,2.09399999999999,0,0
"14414",24171,20140131,2013,151.302,30.924,0,0
"14415",24171,20150131,2014,153.299,-52.85,0,0
"14416",24171,20160131,2015,136.034,-29.943,0,0
"14417",24171,20170131,2016,124.535,78.162,0,0
"14418",24175,20161231,2016,-10.448,1.042,0.013617677286742,0.0443514644351464
"14419",24176,20151231,2015,-70.275,-58.229,0,0
"14420",24176,20161231,2016,-95.765,-13.691,0,0
"14421",24177,20151231,2015,-54.78,-40.252,0,0
"14422",24177,20161231,2016,-91.579,-19.394,0,0
"14423",24192,20101031,2010,NA,NA,NA,NA
"14424",24192,20111031,2011,NA,NA,NA,NA
"14425",24192,20121031,2012,NA,NA,NA,NA
"14426",24192,20131031,2013,NA,NA,NA,NA
"14427",24192,20141031,2014,NA,NA,NA,NA
"14428",24192,20151031,2015,NA,NA,NA,NA
"14429",24197,20101231,2010,141.284,48.874,0.00477180920788636,0.0618221728017098
"14430",24197,20111231,2011,161.786,26.047,0.00331582613352166,0.0350844778386812
"14431",24197,20121231,2012,178.267,38.934,0.00226621553784788,0.0189435254196207
"14432",24197,20131231,2013,187.8,57.486,0.123032939027205,0.9462125
"14433",24197,20141231,2014,181.906,51.995,0.252851624499444,1.59364001038143
"14434",24197,20151231,2015,192.078,-187.594,0.404805310940459,2.52765418823898
"14435",24197,20161231,2016,222.045,25.961,0.387475305480354,2.1012523692275
"14436",24197,20171231,2017,263.144,26.5720000000001,0.353723205572961,NA
"14437",24204,20101231,2010,6.596,4.399,0,NA
"14438",24204,20111231,2011,51.089,10.006,0,NA
"14439",24204,20121231,2012,-1.624,-2.931,0,NA
"14440",24204,20131231,2013,1.379,1.492,0,NA
"14441",24204,20141231,2014,0.211,-14.526,0,0
"14442",24204,20151231,2015,1.534,1.286,0,0
"14443",24204,20161231,2016,-1.286,3.744,0,NA
"14444",24216,20101231,2010,9,764,0.487102268519661,10.4022140221402
"14445",24216,20111231,2011,58,-610,0.497937484834447,15.3349184782609
"14446",24216,20121231,2012,-912,270,0.477480277312933,25.1866330390921
"14447",24216,20131231,2013,114,-199,0.494766276508871,22.0198237885463
"14448",24216,20141231,2014,769,-52,0.513267977210902,19.4363459669582
"14449",24216,20151231,2015,306,-225,0.536472184531886,22.0882681564246
"14450",24216,20161231,2016,-1130,39,0.566543924250395,17.3121827411168
"14451",24219,20101231,2010,62.45,-1.48500000000001,0.346972089592382,98.5846153846154
"14452",24225,20110331,2010,24.663,2.027,0,NA
"14453",24225,20120331,2011,26.552,-5.672,0,NA
"14454",24225,20130331,2012,26.73,13.225,0,NA
"14455",24225,20140331,2013,34.392,15.044,0,NA
"14456",24225,20150331,2014,28.59,-9.34999999999999,0,NA
"14457",24225,20160331,2015,28.525,7.263,0,NA
"14458",24225,20170331,2016,29.479,-4.168,0,NA
"14459",24232,20101231,2010,52.206,-65.027,NA,NA
"14460",24232,20111231,2011,76.759,298.26,NA,NA
"14461",24232,20121231,2012,151.742,10.544,NA,NA
"14462",24232,20131231,2013,163.356,-100.051,NA,NA
"14463",24232,20141231,2014,175.722,8.01499999999999,NA,NA
"14464",24232,20151231,2015,131.461,-52.5809999999999,NA,NA
"14465",24232,20161231,2016,149.296,68.815,NA,NA
"14466",24233,20101231,2010,24.5,-2,0.0429096252755327,0.052222122865063
"14467",24233,20111231,2011,-146.8,267.7,0.0417084706894081,0.05390386218394
"14468",24233,20121231,2012,10.7,-297,0.046775365243361,0.0527321534191728
"14469",24233,20131231,2013,60.8,21.3,0.0403781445281205,0.0463171437761338
"14470",24233,20141231,2014,107.4,6,0.0364306624742492,0.0441601682292123
"14471",24233,20151231,2015,51.2,-28.2,0.0356372635672618,0.0420630946419629
"14472",24233,20161231,2016,21,-7,0.041258363181726,0.0488107135718569
"14473",24234,20110131,2010,-25.868,29.471,0.104883809715597,5.03930659141302
"14474",24234,20120131,2011,-48.064,-13.514,0.114437425615673,11.9047619047619
"14475",24234,20130131,2012,-27.676,-6.48,0.179161617923705,18.0952380952381
"14476",24234,20140131,2013,-2.515,2.7,0.162974690314713,NA
"14477",24234,20150131,2014,-1.378,-9.349,0.204675367009325,NA
"14478",24234,20160131,2015,-12.284,-7.931,0.273476744317305,NA
"14479",24234,20170131,2016,-8.745,20.75,0.310750418516632,NA
"14480",24249,20151231,2015,-58.02,8.63000000000001,0.115249176231952,0.192773101901739
"14481",24249,20161231,2016,-74.216,-5.051,0.146290381005697,0.675054704595186
"14482",24278,20101231,2010,-6.362,-3.837,NA,NA
"14483",24278,20111231,2011,-6.687,7.476,NA,NA
"14484",24278,20121231,2012,-12.58,13.792,NA,NA
"14485",24278,20131231,2013,NA,NA,NA,NA
"14486",24278,20141231,2014,0.21,NA,NA,NA
"14487",24278,20151231,2015,23.129,25.491,NA,NA
"14488",24278,20161231,2016,2.141,-15.483,NA,NA
"14489",24287,20131231,2013,3854.268,33.533,0.568636724345748,0.682337210638068
"14490",24287,20141231,2014,484.071,-3.46699999999998,0.556969266606529,0.684679401271584
"14491",24287,20151231,2015,493.403,-38.159,0.571191335831359,0.686301986043629
"14492",24287,20161231,2016,74.843,59.1859999999999,0.545717512980158,0.63046922282835
"14493",24291,20101231,2010,-2.788,19.995,0.713744219172098,536.55552631579
"14494",24291,20111231,2011,75.192,-41.618,0.661522001733546,NA
"14495",24291,20121231,2012,127.674,3.84600000000001,0.578283100107643,NA
"14496",24291,20131231,2013,72.037,41.474,0.574320002728057,NA
"14497",24291,20141231,2014,36.453,-2.00699999999999,0.594538721330922,NA
"14498",24291,20151231,2015,104.923,40.781,0.609374102107769,NA
"14499",24291,20161231,2016,97.992,-4.24999999999999,0.618805196036309,NA
"14500",24293,20101231,2010,14.1,105.3,0.115092371871275,1.95322376738306
"14501",24293,20111231,2011,25.1,-85.8,0.115629259427533,0.225454008563414
"14502",24293,20121231,2012,85.8,223.6,0.217004279600571,0.900118343195266
"14503",24293,20131231,2013,104.8,-103.9,0.219549381670337,0.33569331721637
"14504",24293,20141231,2014,71.8,8.19999999999999,0.228078224465218,0.339595252326872
"14505",24293,20151231,2015,-236.6,-105.2,0.158387329013679,1.1431870669746
"14506",24293,20161231,2016,91.7,-17.3,0.255697956356079,1.26404109589041
"14507",24302,20110331,2010,-45.54,-40.93,0,0
"14508",24302,20120331,2011,-113.678,45.207,0.309681393127311,2.83630283847253
"14509",24302,20130331,2012,24.983,13.36,0.250976167302935,1.79114446310517
"14510",24302,20131231,2013,17.649,70.601,0.230917704749275,1.29669324410906
"14511",24302,20141231,2014,-30.061,56.502,0.186319271815755,0.621515618190752
"14512",24302,20151231,2015,-227.163,-42.955,0.188573423920541,0.51986344715708
"14513",24302,20161231,2016,-208.444,5.269,0.164308515352263,0.572294941734724
"14514",24304,20100930,2010,-0.254,-1.938,0.0349033912193059,0.0852870890654266
"14515",24304,20110930,2011,-1.315,4.27,0,0
"14516",24304,20120930,2012,2.05,5.114,0,0
"14517",24316,20101231,2010,212.029,25.772,0.000253204094513511,0.000423200009884964
"14518",24316,20111231,2011,286.219,6.608,0,0
"14519",24316,20121231,2012,340.02,-139.55,0,0
"14520",24316,20131231,2013,338.661,-15.661,0,0
"14521",24316,20141231,2014,483.185,164.462,0,0
"14522",24316,20151231,2015,546.733,1810.4,0,0
"14523",24316,20161231,2016,712.685,-1793.229,0,0
"14524",24318,20101231,2010,643.377,-617.106,0.0600019976300742,0.0891680038060985
"14525",24318,20111231,2011,-474.76,800.589,0.0560204294901387,0.0819691411580488
"14526",24318,20121231,2012,651.134,-1231.24,0.0417555791835507,0.0596697460046751
"14527",24318,20131231,2013,1059.916,-812.728,0.0542938938341402,0.0800746242764147
"14528",24318,20141231,2014,188.34,811.097,0.0411559360051594,0.0559254502692798
"14529",24318,20151231,2015,1207.152,798.799,0.0470114499038886,0.0729875426678046
"14530",24318,20161231,2016,440.968,228.494,0.0468489615875333,0.0758812847062225
"14531",24318,20171231,2017,-560.398,NA,0.0507717544906038,NA
"14532",24330,20151231,2015,NA,NA,0.403204112150984,NA
"14533",24330,20161231,2016,-51.558,-10.841,0.430224571082837,NA
"14534",24344,20101231,2010,-754.626,-203.084,0.311218664623523,0.526471055371565
"14535",24344,20111231,2011,29.574,231.909,0.206847587420836,0.528207765969032
"14536",24344,20121231,2012,-107.032,14.228,0.252568053787789,0.615531639588237
"14537",24344,20131231,2013,-445.028,75.184,0.218445469485016,0.439946989316228
"14538",24344,20141231,2014,-738.555,58.1360000000001,0.353344935213792,0.782393405090531
"14539",24344,20151231,2015,-556.334,92.343,0.330759241658746,1.24218081916731
"14540",24344,20161231,2016,-112.052,473.843,0.186676134627779,0.989019048402879
"14541",24350,20110331,2010,45.841,-8.51,0.121775407223796,NA
"14542",24350,20120331,2011,54.612,0.587000000000003,0.107964837715549,NA
"14543",24350,20130331,2012,42.567,-1.79399999999998,0.269362446102213,NA
"14544",24350,20140331,2013,54.459,-0.257999999999996,0.256056929611714,NA
"14545",24350,20150331,2014,61.799,6.52500000000001,0.291471413117954,NA
"14546",24350,20160331,2015,66.805,0.25500000000001,0.280446610995379,NA
"14547",24350,20170331,2016,61.526,1.00999999999999,0.34659029549535,NA
"14548",24351,20151231,2015,19.742,167.315,0.430915613461806,Inf
"14549",24351,20161231,2016,4.864,-71.359,0.406861891435145,NA
"14550",24352,20101130,2010,48.571,119.202,0.000708778499246923,0.00318942494284013
"14551",24352,20111130,2011,58.761,-123.991,0.000412568905941223,0.00222961959067432
"14552",24352,20121130,2012,47.444,143.227,0,0
"14553",24352,20131130,2013,74.907,-102.059,0,0
"14554",24352,20141130,2014,49.458,70.598,0,0
"14555",24352,20151130,2015,-8.801,-37.368,0.164600631838408,2.62318761582906
"14556",24352,20161130,2016,-55.726,-0.349999999999994,0.178848928297477,2.55241912612732
"14557",24352,20171130,2017,37.417,-85.419,0.169620073519795,2.29748219064491
"14558",24363,20101231,2010,315.75,361.052,0.301894208327457,172.171892751647
"14559",24370,20101231,2010,514.749,-720.58,0.12429256424669,0.937641298565159
"14560",24370,20111231,2011,450.404,15.0400000000001,0.121395221198716,1.08173442081086
"14561",24370,20121231,2012,266.136,352.299,0.173274441206473,15.4441129242253
"14562",24370,20131231,2013,318.495,-564.587,0.160882199321161,174.99431741307
"14563",24370,20141231,2014,185.234,375.548,0.176001015972893,142.154242135367
"14564",24370,20151231,2015,65.286,-118.627,0.169675792190172,123.519327870209
"14565",24370,20161231,2016,-61.611,-134.196,0.181026931345326,58.7484558794602
"14566",24378,20100630,2010,3.242,2.772,0,NA
"14567",24378,20110630,2011,6.292,6.366,0,NA
"14568",24378,20120630,2012,7.545,10.328,0,NA
"14569",24379,20101231,2010,-363.735,118.415,0.111098647237595,0.138918175653245
"14570",24379,20111231,2011,-485.892,-308.355,0.119167072002971,0.147621877654384
"14571",24379,20121231,2012,-927.079,31.826,0.147913720121041,0.194749651490007
"14572",24379,20131231,2013,-49.848,-694.933,0.235172876732382,0.269932023920007
"14573",24379,20141231,2014,251.949,-134.81,0.246170368792242,0.280291533982354
"14574",24379,20151231,2015,1172,-16.762,0.208013545265833,0.261589761633074
"14575",24379,20161231,2016,342.517,-25.71,0.205551144653728,0.250577050052954
"14576",24396,20101231,2010,47.33,-1.383,0.287064126384345,1818.82352941176
"14577",24396,20111231,2011,-157.693,-0.420000000000002,0.38064620788399,856.64126984127
"14578",24396,20121231,2012,8.024,0.777999999999999,0.388009376319714,3977.19178082192
"14579",24396,20131231,2013,-8.541,1.739,0.336339519713329,9.033671603256
"14580",24396,20141231,2014,-5.561,0.716000000000001,0.310041285465841,5.20189704697154
"14581",24396,20151231,2015,-30.947,1.746,0.328690357142359,18.2831652443755
"14582",24396,20161231,2016,-129.111,1.63,0.386104900675867,4.34943446165298
"14583",24405,20101231,2010,101.778,7.971,0,0
"14584",24405,20111231,2011,174.643,-12.958,0,0
"14585",24405,20121231,2012,122.904,28.362,0,0
"14586",24405,20131231,2013,134.358,-2.55600000000001,0,0
"14587",24405,20141231,2014,32.429,329.223,0.572916028818153,80.3425751051346
"14588",24405,20151231,2015,-158,-187,0.597619047619048,188.25
"14589",24405,20161231,2016,-137,-43,0.57167530224525,77.8823529411765
"14590",24415,20151231,2015,-4.831,-62.173,0.313740181743129,NA
"14591",24415,20161231,2016,30.88,7.828,0.269934925384261,NA
"14592",24422,20151231,2015,-12.332,15.604,0.196019121753109,Inf
"14593",24422,20161231,2016,-13.557,5.317,0.137734345510213,NA
"14594",24428,20100930,2010,4.186,8.039,0.265422885572139,Inf
"14595",24428,20110930,2011,2.536,2.205,0.228010134624111,Inf
"14596",24428,20120930,2012,1.25,-5.752,0.040135131920158,NA
"14597",24428,20130930,2013,1.67,3.175,0.0348362556823453,NA
"14598",24428,20140930,2014,-0.007,-3.191,0.115155600494326,NA
"14599",24428,20150930,2015,1.498,0.825,0.101648933099879,NA
"14600",24428,20160930,2016,0.294,-1.603,0.0872523275244688,NA
"14601",24428,20170930,2017,-0.098,-0.535,0.114571178529755,NA
"14602",24430,20100930,2010,97.294,-18.91,0.0412260971088963,NA
"14603",24430,20110930,2011,122.159,-1.88500000000002,0.0231343776852403,3.26127469250839
"14604",24430,20120930,2012,143.708,23.418,0.181862665813907,47.8320017274887
"14605",24430,20130930,2013,34.077,-11.698,0.183825792208371,59.5614161849711
"14606",24430,20140930,2014,-64.699,27.156,0.303842347349675,11.2353326692183
"14607",24430,20150930,2015,-86.449,14.107,0.31403446540673,15.4259664478483
"14608",24430,20160930,2016,-80.744,7.96300000000001,0.288444170521254,7.2905837896198
"14609",24430,20170930,2017,31.858,97.932,0.278033275313536,43.2115005310272
